Household_ID,Percentage_Change
18,-58.78952342108763
23,-22.62219370994768
30,-82.80308663365791
31,-8.944713087269607
34,-16.70203243396169
39,-2.2124434866731546
44,-4.687607044459319
50,3.7305918202902744
61,-8.134126082880243
62,-58.31742233510431
63,-4.926633018656734
64,2.6117162948979145
67,-13.19667173637863
68,-6.709331052535273
70,-12.843793266954984
72,-20.878985692146056
75,-19.18517764413191
76,-17.335254975261915
85,-25.334464228472896
88,14.872787062537274
92,-1.9458210253598174
96,-41.80654466845415
100,-34.92070225970358
107,-18.569882846205754
109,-16.009838465403103
115,4.485625734393217
119,-19.83071460860961
133,5.19300566483103
134,15.425261519281008
135,-6.728757738997837
142,2.7017543266201205
149,-19.61221187578911
150,-13.79847457579726
157,-9.98464496642959
167,-29.628596322157975
170,-13.785907713021627
174,-6.53627388873913
175,-21.078045142121027
180,-4.1044886698172744
190,-22.076080732084225
191,-34.494226452892185
194,-25.000821795223093
195,-8.973312791435994
196,19.31414751012561
205,35.485443851877285
207,-52.50174769103735
210,-10.754217841711167
215,-16.89279836064923
221,-11.355369966423556
225,-14.960098266680877
226,-8.309914554445253
229,43.785908906485815
232,16.553948971547115
249,33.70595878381024
257,-28.726401338969787
260,-22.010677636491238
262,-20.47802412835673
265,-5.319354193589443
266,-4.603336393585844
268,-11.200814311323848
269,-20.248700283682442
275,20.031149033908658
288,-35.852104240176686
294,-36.19585840154224
299,-15.204171530792143
300,-3.805735924124376
301,15.027653344170266
305,-25.440529297849245
306,-10.195536672328176
312,50.41095038337167
314,-14.963592626136645
327,36.618076528547675
331,-21.17494617448097
332,11.141467975020136
334,-15.272957173304036
341,-10.612539790727615
344,3.9966738289533232
346,55.09445322806914
347,2.7910593642325843
350,5.709435844654376
366,-5.88919309697411
376,-46.924362987989035
385,-4.957396812095672
389,-63.90548504288549
391,1.8884110050888525
392,-21.02814865642566
394,9.463559807457166
397,-28.654045461056597
398,-15.890875105726865
402,-10.246239319646255
404,-21.624590189910332
428,-11.357966520671535
433,-2.661895809398418
437,-20.276414813126962
441,-12.339120097507884
444,-15.058345330336632
447,-8.226019991434352
450,-19.24642018678445
451,-21.312400966235245
454,-33.08896877554768
455,-26.17168328171272
460,-22.529299476095666
465,-15.828388014796591
466,-53.58841823837377
467,-1.3495799949128306
470,-14.206518842566174
472,-5.160581366445149
478,1.989239426904632
483,-8.947864326713129
495,1.4696473277160393
498,-1.155026389799041
501,-22.767497301613137
512,-3.0438063932437864
520,-11.300356289264535
531,-31.022723025119568
538,-4.378938801804322
561,-30.14395302310109
562,6.386379409751952
565,-52.21615691539589
571,-16.998997468275302
573,-41.66896428690744
579,-14.143768634811904
583,-2.1820633721901572
585,1.57278350911485
595,-19.27812135973722
597,-14.629102676775485
598,1.0623932068558828
599,-91.33531855101754
609,-12.514961791714585
612,10.328649658051138
613,-16.78330971888289
620,-6.136835583183952
631,-32.76173023240022
637,-3.7982028543799506
641,-41.04816717935634
642,-27.3449054079579
643,-28.906340609750046
647,21.131105698719367
650,65.35471423581463
660,9.868288703847883
669,-8.402532225617232
670,-17.120475151355365
671,-33.66603557621768
676,25.673068815865907
682,-28.6151642655586
687,-9.565788836529398
690,-9.861307111018625
692,20.714271330681242
694,-0.7811636777091624
696,5.517346489823094
698,-44.26390763646055
706,-20.586652658900285
707,-1.6942862095749245
709,-19.008446843481074
712,-26.350211204982777
716,-35.533371159691086
739,-44.149960742342095
740,-26.057744448996267
743,-7.981683475495382
745,-27.80770064082413
756,0.6108916378001483
758,-10.486065379037058
773,-12.498765085916597
777,-26.100300095678264
798,-20.444926763617865
802,-17.960399235282555
804,-41.342258783724894
809,-10.801283424936015
821,-24.5793908640789
827,-4.252467051452403
829,-96.4897550092425
846,-26.12685074454779
847,-16.317177639114067
850,-34.02906452519916
851,-15.774207733076405
855,-13.282094056713923
870,-23.62192009140133
871,-46.47888006531659
874,-78.68859425155881
877,-16.094703741620776
884,-2.4573124671112168
894,-31.943525397061066
901,-16.31732375366719
902,-0.11140628766362903
910,-14.275192712486485
928,-22.6944981293413
930,-40.72426634039196
935,-28.15054141853002
945,-1.405474544132146
947,6.631557326528181
952,-34.02906452519916
953,6.016408113680205
954,-9.338342868976579
976,-15.37835710829828
979,13.502436785196537
999,41.71100318389125
1001,-19.843552820641143
1004,-28.260890175237698
1030,-9.78750939766787
1034,-7.019721553135327
1037,-60.57119266250477
1046,-48.644242692573016
1048,6.181163678962953
1049,-15.721182231734886
1053,-24.09092980765407
1059,-15.266576607176674
1062,1.4774625394008867
1064,-3.6130315232961507
1071,-3.996157208140849
1081,-21.364533079441372
1090,-27.850899608269366
1097,-30.119557090350103
1099,-17.07925689010079
1101,-17.997533302761692
1103,-14.768308014805488
1106,-6.50026594276667
1107,-7.202074187055041
1117,-13.635291766828805
1123,-46.167080066945424
1126,-23.377410226577588
1128,-1.578057865902227
1130,-15.879650275141943
1135,-19.53887039190676
1143,-21.76443384266299
1156,-13.878516008280473
1161,-32.899167741028194
1162,-22.894725633251443
1174,14.941689120539813
1183,-24.196200708966987
1185,-81.32941570603232
1198,-1.3984151650274224
1199,-32.237082991468746
1206,-16.046181361255694
1207,-19.4121230974048
1208,-4.888997735700751
1209,-71.12175666341953
1213,-7.578163514722824
1215,8.705440964042065
1218,-12.275555386175451
1224,-11.300111495642817
1232,-32.98593998759599
1238,-17.64942673401677
1244,11.438955802535023
1248,-15.03259194796519
1250,-10.070350729846655
1252,-5.028388188769295
1255,-21.796808370704756
1257,22.33017246648299
1260,46.12852988426641
1265,-29.46950593765458
1266,-8.242402912844627
1290,-38.7571084338489
1299,0.5818556360462246
1308,12.749870682056997
1310,-2.968294700399876
1311,40.75217544698837
1334,-30.161331946888126
1341,-38.699350273078615
1344,33.35103610647445
1349,-18.803377839725734
1350,-16.704964502734356
1357,-0.35941253858673416
1361,-15.92342932321712
1374,-14.11559305140747
1377,-13.659601306248915
1379,-22.29029744639075
1380,-49.08725377586614
1382,-36.37017075494712
1390,-11.938177090762835
1397,11.603020056272207
1398,11.412531056293652
1406,-3.336316028764308
1416,-37.0783773930386
1430,-57.8870098936281
1436,-12.171257022716075
1437,-23.374992769716897
1447,-8.670832875826495
1464,-4.924552910123603
1471,3.777965646673609
1483,-13.203865690492067
1484,-35.887565529895284
1487,10.427074330694053
1490,3.1597361407135427
1499,-31.34879336227999
1501,0.3723293818408413
1506,-35.87540125340202
1510,-6.197505551312721
1531,-13.502247551862023
1536,10.056677573739448
1538,23.677201001077375
1567,-45.33260225680667
1574,-19.62874526588967
1587,-20.428032222101944
1589,-79.75284335522655
1600,-45.545899131748826
1602,-11.547720183965959
1621,-0.6910909698643497
1626,-58.14697999529168
1630,-18.0777163145983
1641,-9.400463042789632
1645,-2.350372242043175
1666,-25.02806901992577
1672,-56.5498686353655
1679,-51.750076930772046
1680,-12.546143130374931
1686,-15.032357372241357
1703,-16.79659181056543
1704,-21.431221683500347
1709,-11.414270310786389
1710,-18.052072065483273
1712,-12.203164373573783
1715,69.07344753195879
1723,-16.48097159701145
1735,-0.24292167527114605
1738,-24.28465830077998
1743,-9.659206208453453
1747,-17.86970236533172
1759,48.55668772231863
1765,-2.3091721485193895
1774,-28.3703952935372
1775,-12.094742039349427
1779,-1.045518435248849
1785,0.5624159124870243
1789,6.719463487094357
1797,-7.045513593479125
1799,-25.740352130068512
1803,-11.581976863646826
1804,-48.84852997045081
1811,-54.375754173576766
1814,-46.92879843255212
1820,-15.189476124797817
1829,-26.15860006314413
1831,-53.43004550070063
1841,1.9971825857377112
1850,12.716834980080982
1860,-36.9614950921054
1866,-14.481973359849077
1869,-22.027561015632557
1872,-26.014834056603654
1882,-40.29660688434614
1911,-8.086394167018717
1923,-7.453946481019202
1933,2.0944446963072183
1937,-23.939857039089585
1941,7.416395480312921
1945,-35.082283991287596
1976,-0.5633606259601076
1978,-16.12603365532169
2001,-3.230427240970457
2002,-34.80117903974692
2015,-54.422700095661504
2021,4.265804534368978
2027,-37.25246760229436
2036,29.211599895660445
2037,-14.860347188871181
2039,-49.21442916598197
2041,2.331925721646444
2047,-45.99393555597392
2054,-50.43638634090806
2068,-42.49582535676476
2072,-48.60516958114089
2073,-35.12912663367346
2074,-4.805705436175178
2105,-9.03300915234161
2106,-15.738029313074886
2111,-14.852635322440355
2115,-33.95099446898826
2120,-27.189511358630003
2132,12.905098759031697
2138,-19.719037447977385
2175,-3.916320903600168
2197,-15.629311107765876
2200,-12.231508890068966
2209,11.957345908059992
2244,-12.075177242216173
2253,-2.7088368580176603
2274,-1.7964720244001198
2285,-2.1744471691810707
2292,-17.91697209860439
2325,-24.051285259893497
2331,-44.24034916632391
2344,-39.4329118233218
2346,-46.14332927629232
2354,-7.817896344808261
2359,-39.8635732818553
2362,-2.362273540006621
2368,-16.652080668917645
2381,-8.097408752965961
2382,-1.288048438028211
2385,-56.31185785833974
2391,-44.712098006205956
2395,-4.485151481401461
2397,-23.58939775495066
2407,17.928601408970522
2419,-12.788746267952211
2445,-14.451881679923694
2447,-7.560173407908732
2456,-16.768287130970183
2470,-23.236355529144326
2475,-69.2366504798774
2477,-38.560839154397506
2478,-13.219949183749835
2489,-32.44585604592443
2497,-7.201861674161957
2504,4.49377142721068
2512,-12.266204622460531
2513,-12.018551904064346
2530,-6.425443107205975
2535,-6.317641931354078
2552,-29.909970614319935
2555,-24.425956940545834
2569,-12.896787333503445
2575,6.095311946020976
2578,-18.592262658359672
2584,11.58707387846305
2587,-3.700974703960036
2591,-21.790699779252098
2598,-22.251033109583563
2599,-16.518582041907926
2601,-7.840742783902577
2603,-20.989342259465793
2605,-9.1502799069622
2606,-16.658665940775997
2628,-33.6628203811747
2641,-43.56338530626639
2642,-66.03942388789167
2644,-37.20615560108733
2648,-18.947934042014193
2650,-5.832446161332172
2652,-38.13616927913729
2658,-31.823596275838884
2660,-22.011783987991308
2661,50.840974163139265
2673,11.454108085556335
2683,-6.8491318521326505
2695,-11.382319422670317
2698,-28.685088928707824
2704,46.24221466066314
2706,-15.428348207449949
2711,-3.2784480921516423
2713,-16.12856920521143
2714,-71.94890910804155
2718,-32.5344677541194
2740,-13.19825726655509
2744,-85.32339189999733
2746,-6.144461633178821
2754,0.07533125881049596
2755,1.991959822457301
2757,-27.2184873023383
2763,-29.913421706526876
2786,5.781821642375173
2806,-6.717266872874495
2807,46.07102165646062
2821,6.785243709206568
2824,16.120543597741623
2828,4.087597190955772
2832,-22.937721395458944
2836,-39.87712990529293
2838,20.00038051491595
2845,45.19157318162823
2848,-31.301172164528847
2849,-23.617939138616173
2850,-12.052774078039697
2852,-31.893433486403065
2874,-49.94772678393989
2875,-19.174234921351307
2876,-12.132038383469357
2879,20.99179836871643
2880,-1.6888880216398672
2881,-10.019942399204574
2888,-40.81818629048952
2904,-16.43214364650626
2919,-57.44292100953101
2921,-7.429073820701337
2923,-3.6870748101648587
2924,2.676532134835874
2925,-55.40059228499092
2926,-11.357465643029164
2942,-17.098789542659198
2945,-21.257759217297213
2946,41.31097789977139
2953,-25.042830835041407
2954,-12.371808872123157
2959,-9.59614309586071
2964,-8.138620183682544
2967,22.192072854518607
2970,-26.535517389417627
2971,-15.844017246960384
2974,-31.09509938509918
2975,-9.836418157732151
2977,-20.385131086872754
2978,-15.286587376672845
2987,-1.832531937829951
2999,-32.59947589224017
3001,-38.55088883152692
3002,-17.013091089773713
3017,10.765681926845172
3019,-2.6751411104891987
3020,-0.5542712236729752
3022,-18.042537851291517
3027,-9.5867316604203
3033,7.151467981242954
3036,-14.786320213556369
3038,-34.90716997489124
3042,-11.436940763057834
3049,-29.16441374280555
3054,9.32761297973479
3057,-18.33310771015666
3064,-14.02978214508046
3066,5.360540364207478
3082,-27.23288903953408
3092,-14.521461565997395
3099,-37.957959677988015
3108,-37.907343900315325
3114,-44.87575608778113
3125,-4.660291809795469
3133,0.45352375976424053
3138,0.27795123337679417
3140,-4.539820274862083
3145,5.787464699183453
3151,66.51815301316877
3152,-14.322434810862417
3160,-8.260521192604585
3163,-15.252703239083997
3167,-34.46823391449749
3172,4.6021770341623025
3184,-33.75245280776996
3188,21.261245267381558
3194,-35.399409364145185
3204,50.37673804964169
3206,-49.886779510520796
3208,13.629695660121733
3229,29.113610340876473
3230,-24.494269690128622
3231,-6.00488301203661
3233,-3.444491839974495
3248,-5.159281594769483
3265,-28.25407698917085
3275,-39.60389880121243
3278,-28.687170232356095
3291,-32.30131245942173
3307,8.55403027988526
3337,-9.43123853544714
3351,-30.71257265005617
3354,-19.71304940998492
3358,-6.202183628504876
3361,-18.61891550585124
3362,48.62496129788501
3364,-43.60536932073498
3368,-48.51080409929129
3371,-21.430138482665797
3373,-15.222800914451106
3377,-6.082853392105503
3384,5.896731136151678
3391,-29.913421706526876
3394,-73.01863935438983
3397,-7.1278014218605135
3403,-3.091300362150884
3404,-16.464416868634014
3407,-16.136717949240055
3408,-21.210273979249305
3417,6.838592240825081
3425,-19.160098145388606
3442,-0.6525340702313698
3443,-37.155492494667044
3453,-17.5641755035145
3458,-28.09776069119343
3463,-0.0268935049084984
3477,-29.07485738416895
3480,2.8796600150923224
3487,-15.479433878996229
3488,-2.432732309104424
3494,16.65398757635863
3502,-22.223663511724766
3509,-8.941437382965756
3518,-11.231204755305635
3520,-9.665395115568387
3524,-17.36380966206974
3525,-47.823691832900735
3530,-35.54390170773558
3531,-28.596166925646273
3539,21.632136853883054
3586,29.656659182145685
3590,29.787673989377872
3592,-38.07224190242924
3598,-38.68288549553528
3608,-20.169484130585225
3609,-4.487033836510657
3611,-65.89642152373617
3614,-73.55597762385446
3631,-54.83239052976814
3633,-23.294047906071558
3639,-69.184028886165
3648,-10.354377800311621
3652,-31.85758005104171
3667,-15.992454364655352
3671,-0.18345517823499247
3673,-53.21304118685113
3680,22.051348109320124
3683,-24.650104372327007
3687,11.643498559125609
3700,-44.99158981861618
3701,-16.780014428951862
3702,-6.682577571657244
3708,-71.83272530561624
3714,-27.712741746645175
3718,-29.787522223049912
3724,-28.111338165897447
3726,1.0464769269209917
3737,18.701458357639456
3744,-7.437870735360097
3764,-26.34005178450478
3783,-41.64364041194985
3793,-19.456557047611156
3817,-31.162053615773168
3829,-21.260089123640967
3830,3.9151660562323887
3834,-38.98161721096734
3845,-46.72346912803661
3847,4.557705872313256
3849,-25.565901614744746
3856,2.417521395449773
3866,-10.42629243282448
3881,-34.4896053674303
3884,-10.947325292934963
3891,24.47085767499273
3905,-45.90506362179798
3906,-2.552461867185152
3927,-17.089084822172097
3935,-1.4910865169072474
3936,2.10288036456463
3950,-42.62662581477087
3954,-62.59089760015537
3959,-3.0986679303228404
3964,-17.606254736620542
3965,5.584995781815993
3967,-29.187299817646217
3970,-7.946856865563889
3976,-24.618324228379706
3980,1.7859472387023123
3982,-23.06793077859297
3987,-54.22008875028352
3989,2.569127655935999
3992,-7.473282503278133
3995,-11.02641355177244
3996,-64.43859439681809
3998,1.1028273971279923
4004,1.3745960306977834
4007,-12.487520575233546
4011,6.306334300520744
4013,-12.862568787739137
4014,-0.8063487957255755
4015,-37.98952623764274
4020,-6.765940583296725
4025,16.838259153230627
4027,-50.41925333947243
4029,-2.8085857064721886
4032,-6.9785079754483785
4036,-90.98039604147424
4041,-39.22800398986993
4043,-12.13084631467919
4053,-22.738204006081187
4054,16.78454741413933
4060,-15.095720659661593
4062,-5.923717948552987
4066,-7.797924180209348
4069,-14.89255220040081
4078,16.19763504191809
4080,-6.057105850139511
4083,-15.372863460173525
4087,12.48314593248272
4088,-50.28546894437916
4093,-6.0154952823948555
4107,-42.201058000837435
4114,-51.433778954858035
4120,-16.760029561792688
4121,0.04255538541497739
4124,10.979371291180652
4126,-27.055727811567955
4130,-2.6311094098867893
4133,-26.979785296920756
4135,-15.260602418254654
4155,0.06838398484874109
4157,-33.14079459694923
4161,-17.755954260857187
4169,-26.108221833092117
4191,-36.99261672245269
4196,-27.130476677150295
4201,14.667861398773363
4204,-16.170059662836035
4205,-8.442033973001262
4225,-13.872001448634851
4236,-17.690903355253695
4240,-10.72380022505891
4245,-10.994027100572145
4247,-2.727949169668853
4259,-45.188171929585096
4266,-21.125706248010133
4279,-29.07060600735436
4289,-1.9174911870336375
4291,-3.555336878112636
4328,-0.5807820565821298
4329,-45.515866377859204
4338,-27.434443547477894
4353,-10.814797124285224
4373,-18.093901871096264
4398,4.941567367186739
4407,-14.8508620659641
4437,-7.386117180143781
4439,-26.47084584515823
4441,-19.12924363448595
4459,0.368769106119049
4470,-35.16812699395797
4489,-2.9822918538625176
4496,-19.99148248940462
4507,-19.352462899899248
4526,57.34253482491343
4539,-15.646304652581765
4543,47.65352011516668
4548,-28.494754336550155
4553,-0.7592248087706754
4589,-80.11865369444538
4600,5.420437182809512
4602,-15.674332180722327
4614,36.471914017963925
4616,-4.085547309000381
4621,-20.725746562710114
4624,-20.353972714193713
4630,-19.19266469285259
4632,-3.7916415287619354
4652,-9.610001605578821
4659,-24.76295256709108
4664,-17.534548459870123
4665,-37.107691629105574
4670,25.441935166332552
4678,-10.340983608752863
4688,-6.592114059380605
4695,0.8256424817816743
4698,97.06165291178648
4716,-11.059525145366166
4733,47.132918766727
4742,-26.87974561819002
4743,-4.27630246356464
4781,-25.833144036089262
4830,-41.876906885714604
4858,-34.27052022043831
4890,-21.68992932607291
4892,-42.884434891629155
4899,-6.060022549531874
4913,-5.12464142358251
4916,-21.60681945346615
4924,-22.357510331185416
4961,-67.31870150679984
4973,-8.912644830810567
4979,-24.249890955947283
4986,-26.268768964970302
5027,-39.46150468828993
5061,6.228536197714907
5074,2.19605017050859
5086,-22.949480930042476
5092,-21.662032138166587
5096,-9.806446504028266
5112,-17.220848229585005
5116,-11.267726095993801
5122,-3.713804942061838
5124,7.266211279933366
5126,-18.9831434718709
5145,-4.519639715504809
5154,-81.83603578928341
5174,-7.143882032474624
5183,-11.295390532970217
5184,-12.475365534897353
5189,-38.313001189176255
5192,-3.980928042338694
5202,-25.23760494314846
5207,-47.26258529323021
5226,1.3309657849679635
5227,-1.7043108772219595
5245,-14.587588960308363
5268,-0.1668278591633543
5305,6.92048294663421
5306,-27.230984232010403
5311,-4.9572300791686175
5324,-17.626177117234942
5329,-5.821851099352726
5337,-4.290679429946243
5347,-17.93596416012029
5353,-19.585277778918364
5403,6.456132574508544
5420,-28.852551860956865
5431,-16.25181933405946
5451,-24.241627281397903
5452,-32.598439509877466
5474,16.230004806241418
5482,5.880135031548828
5493,-15.345622114187297
5499,50.707661700562866
5526,4.098885279125897
5538,-18.02492295649394
5548,-1.950153147404854
5550,-13.020740062543624
5552,1.17280803553661
5555,-21.263356564051893
5564,-28.085229680812198
5571,-36.34656087111646
5572,-45.721776515150104
5575,-32.84770624742313
5594,-19.249064518178027
5602,-40.67687369252786
5609,-11.017014498680977
5614,-30.424260284185166
5626,-16.812207681336233
5634,-3.567937648084707
5636,4.929963856569741
5643,-17.88926606728387
5645,-13.397856234123184
5651,2.161233831410647
5662,-0.8778125570877093
5669,-26.927788275190835
5670,6.186153597353683
5674,-0.24881096939851632
5685,-39.24766274872245
5687,-49.62240362844611
5691,-12.924689754279994
5705,-40.28884739931604
5709,-27.12417037565681
5714,2.7573622412369048
5721,5.1993348132877815
5731,-23.799753190804473
5740,-10.313222115512765
5753,-7.349164462839752
5754,-18.603692173780306
5760,22.247796268407317
5761,-18.945277376024915
5763,-11.948141521405853
5773,-8.065122943622383
5774,-75.29503426346537
5776,-15.224642502463626
5777,-7.511022381132637
5778,-41.53524498342559
5779,-31.338851931218905
5786,1.2140117722907906
5787,-26.35090690857992
5790,-54.45138715022486
5794,23.668210569009073
5800,-15.076628825050719
5813,-7.239796258879916
5815,-29.12096608444218
5825,0.7409517071114813
5827,-0.6909759529698634
5833,-7.736130072262137
5835,-60.28017635719788
5838,-33.967452866701066
5841,-25.62894600104474
5843,-1.55874639176109
5848,-49.85211364471439
5849,-4.543627600461009
5858,-15.27347381252907
5870,-10.341463682724438
5871,-22.23864793234319
5875,-20.819832519624583
5878,-27.69160317882713
5886,-33.738077332671736
5890,-16.305809680181994
5904,-48.36476692664219
5909,-26.314197171188724
5911,32.67755839009816
5926,23.72266555118121
5928,-22.895474749750257
5936,-9.752730892063987
5939,-51.166766211563186
5942,-25.282910104393007
5944,-34.57788677039135
5963,-22.757801809242928
5981,-11.807832254949913
5988,0.5059665560890325
5994,22.127345503227836
5998,-18.135038450124362
6005,-6.629601272591756
6026,23.484795222059706
6035,-45.070545376286205
6036,-17.423587053673163
6038,-49.57121656161417
6042,-14.512201506752387
6051,-31.766121708998398
6054,-25.183436697869876
6062,-19.05847297221778
6068,-8.38608788768399
6070,21.449389299346812
6072,-7.64766312766908
6076,20.217668410261737
6089,-3.7838976990983375
6090,14.691226246886146
6096,-8.259235908766172
6099,-9.247912509842383
6117,-51.50605797718697
6123,-33.31139014525502
6143,-9.998084747585512
6159,-24.76295256709108
6160,1.614708843187307
6174,82.87167760341163
6183,-23.165331940108235
6190,-18.185029154658327
6204,-30.014914678059213
6207,-19.65826468259634
6209,-25.58129662751636
6213,-0.4645939505584673
6216,-2.9650530312762102
6218,-7.455191516806736
6221,-6.859330879734793
6230,-21.38484042240635
6236,-26.947378365067674
6238,-27.027428839714084
6244,-55.776978946972775
6247,-29.14901033751193
6253,-76.28330207985955
6254,-1.811970072868374
6260,-14.010251120720508
6261,-34.38537376040626
6265,-4.908436304313424
6266,-37.3214338578608
6271,16.531394255703336
6282,-64.03428408846202
6285,-17.781277731440547
6295,-23.324841539204535
6296,-17.17229441863568
6297,-21.974190258201
6300,-17.35316596439641
6307,-23.74677151336617
6317,-15.110099601859762
6318,4.717555896014924
6323,-27.53734909368235
6324,-42.3313263085647
6336,17.980276601339497
6337,24.103320859991364
6340,-15.391216231312931
6375,-48.870584953073305
6387,-17.379539119790365
6388,11.132365614393791
6393,-17.911439791595885
6400,-27.80182408615509
6416,-8.242402912844627
6419,9.025822499496705
6428,-16.534915513717962
6431,-9.991998209962027
6433,-30.0586408919585
6435,-23.188621171377456
6437,-75.48092257069136
6451,-19.03030023735245
6455,-23.586227853567323
6460,-27.411531366101926
6466,-10.856145667770923
6469,-82.93153792318127
6473,-38.70341940761159
6491,-1.387517036179442
6496,-79.84981622813324
6498,2.8987082972345535
6499,-16.506826707766763
6501,-10.17485913879309
6507,-39.208413728320636
6509,-25.12204485553641
6510,-27.837457794032648
6516,-41.79792582253421
6518,-20.79041254901042
6525,-4.3826123465929285
6544,-24.701779509407995
6552,-26.993285984790603
6554,-2.070852179926297
6571,-41.3220612944037
6574,-13.419268030217202
6582,-15.371942634354596
6590,-46.540704455045415
6596,27.61660582838015
6598,-22.76717227977243
6623,-53.013322967469634
6633,-6.193407118950489
6635,-53.50754580621031
6636,-32.8037922932422
6642,21.0187101412632
6643,-27.57492243457832
6654,44.65259983044136
6662,-37.47108486096437
6664,-51.23153240092635
6667,-26.196202177116735
6684,-47.73231588712407
6692,-46.92879843255212
6712,-25.914720318741292
6727,23.22689680640857
6731,-29.5205998196188
6739,-15.293454088259528
6750,-23.98174517555981
6755,4.12802178337357
6759,-10.145471018703
6764,8.012860521302102
6772,-9.535146433130882
6777,-14.523535450343573
6788,27.326402319309317
6790,12.328641911915184
6793,15.455210038951716
6825,58.73522824640347
6838,-12.892204850732226
6850,-14.086540104374478
6865,-3.6327125155620754
6873,-71.54871004350547
6874,-34.94896451841151
6886,-37.03753114785269
6911,-2.7348266718841385
6926,1.3574507058364604
6927,-21.118831972499507
6931,-31.760276265438147
6937,-2.83055890752697
6954,12.363007460916386
6956,-11.84363437549666
6967,-62.840013618646395
6988,-43.026407267796394
6993,-1.0124490265932096
6997,-47.026807203076295
7023,-23.940902117212737
7042,-19.065527422091243
7043,-8.73520717019084
7047,-46.746398447780834
7053,-4.722999546372531
7054,-25.072502104543315
7076,-42.32677259908708
7085,-61.247902732649216
7087,27.305832569843048
7088,-4.627424886682608
7108,-18.151845404819177
7109,10.45647272184822
7117,-21.04805277625329
7126,-13.627443865093625
7133,2.994347669308084
7139,-21.113914670919243
7155,7.176797355238151
7158,-18.05810731119243
7164,-11.498259122791154
7173,32.29703567497217
7195,-95.50581513927952
7209,-36.13642194678599
7211,1.6057084938910116
7217,17.857670623766285
7223,-6.0221278165417775
7224,-19.63197908669666
7226,-2.8946806210170983
7227,-44.738593364735316
7245,61.10764220146934
7247,-49.00809887769842
7250,-23.063863489415827
7255,-43.146954043551666
7261,-14.492082946506201
7287,-7.1215305749687925
7293,-52.122825977784835
7302,-26.561707290735136
7317,-21.465301118762792
7328,-32.47651373007297
7337,0.014203984740324138
7353,-38.86517373947789
7357,-16.586948674339652
7365,20.717595763061603
7373,-9.678927880693887
7388,-11.487022001762636
7392,1.603752567436345
7414,7.9231253389595135
7422,8.18584372031681
7424,1.481901618960002
7436,-3.7393664287351025
7449,-32.464995825652906
7460,46.360035608973725
7490,-18.545853885845553
7498,1.2183777623798742
7528,-20.175951322239094
7532,-11.4309182347205
7536,-27.224554528583845
7540,-29.929236671551386
7544,-0.08784308563092313
7550,-0.24292167527114605
7559,-36.71019611366503
7561,22.430635895493943
7569,-14.738059298514116
7585,14.080872089804197
7589,-45.47002504869933
7602,26.934421323798308
7657,-17.36576507027461
7660,-34.45752924830836
7677,-33.086885557016465
7694,-17.687518749463603
7714,40.849140918925706
7755,-27.025641887014185
7761,-66.95025438897092
7765,-4.908436304313424
7782,-7.045573228741853
7791,-15.547224768325341
7792,-1.0984582407664423
7812,-29.40213114600808
7833,2.871868215893225
7840,-20.25054333680396
7875,9.979816405604236
7876,-17.452927932109784
7900,-3.826943100359459
7930,-18.094972637432072
7955,-39.93074225421189
7978,-1.7356997519011208
8031,-13.908326722045029
8035,43.254036821346496
8038,-6.582566535637024
8073,-9.594162561881403
8091,-43.98951363231254
8125,12.38716380516054
8165,-77.63885234546379
8184,-41.628862343211594
8297,-16.148492816821904
8358,57.14420370120943
8381,7.092488315868883
8386,-64.73934601948699
